CountyNo;CountyName;State;Fips;Site;Lat;Long;Population;Area;Density;Infected
1141;west carroll;Louisiana;22;123;32.813;-91.43;12314;359.4;33.3;61
1142;west feliciana;Louisiana;22;125;30.89;-91.45;15111;406;37.2;72
1143;winn;Louisiana;22;127;31.932;-92.673;16894;950.5;17;186
1144;androscoggin;Maine;23;1;44.118;-70.201;103793;470.3;227.6;310
1145;aroostook;Maine;23;3;46.715;-68.091;73938;6671.5;11;282
1146;cumberland;Maine;23;5;43.748;-70.297;265612;835.5;327.4;95
1147;franklin;Maine;23;7;44.702;-70.223;29467;1697.7;17.5;79
1148;hancock;Maine;23;9;44.464;-68.463;51791;1587.7;33.7;32
1149;kennebec;Maine;23;11;44.397;-69.748;117114;867.7;139;30
1150;knox;Maine;23;13;44.129;-69.157;39618;365.6;112.2;27
1151;lincoln;Maine;23;15;44.03;-69.555;33616;456.1;77.3;173
1152;oxford;Maine;23;17;44.295;-70.609;54755;2078;27.2;37
1153;penobscot;Maine;23;19;44.967;-68.787;144919;3395.7;43.6;50
1154;piscataquis;Maine;23;21;45.243;-69.258;17235;3966.2;4.4;104
1155;sagadahoc;Maine;23;23;43.953;-69.869;35214;253.9;145.4;412
1156;somerset;Maine;23;25;44.82;-69.685;50888;3926.5;13.1;172
1157;waldo;Maine;23;27;44.492;-69.082;36280;729.7;52.6;178
1158;washington;Maine;23;29;44.87;-67.453;33941;2568.5;13.1;8
1159;york;Maine;23;31;43.418;-70.636;186742;990.9;202.2;90
1160;allegany;Maryland;24;1;39.629;-78.822;74930;424.5;174;89
1161;anne arundel;Maryland;24;3;39.068;-76.596;489656;416.1;1222.4;43
1162;baltimore;Maryland;24;5;39.367;-76.618;754292;598.3;1305.1;28
1163;calvert;Maryland;24;9;38.546;-76.541;74563;213.1;405.8;252
1164;caroline;Maryland;24;11;38.87;-75.832;29772;319.5;97.2;47
1165;carroll;Maryland;24;13;39.528;-76.992;150897;447.4;371.4;95
1166;cecil;Maryland;24;15;39.615;-75.936;85951;346.4;275.7;393
1167;charles;Maryland;24;17;38.579;-76.953;120546;457.8;296.7;291
1168;dorchester;Maryland;24;19;38.566;-76.013;30674;540.8;57.2;82
1169;frederick;Maryland;24;21;39.438;-77.401;195277;661;329.3;378
1170;garrett;Maryland;24;23;39.509;-79.305;29846;647.9;46.5;9
1171;harford;Maryland;24;25;39.522;-76.31;218590;436.2;540.1;31
1172;howard;Maryland;24;27;39.218;-76.857;247842;250.8;1063.5;712
1173;kent;Maryland;24;29;39.242;-76.065;19197;275.4;71.1;80
1174;montgomery;Maryland;24;31;39.082;-77.118;873341;491.4;1875.8;131
1175;prince georges;Maryland;24;33;38.907;-76.892;801515;482.6;1746.8;235
1176;queen annes;Maryland;24;35;39.019;-76.158;40563;372.2;121.1;72
1177;st marys;Maryland;24;37;38.31;-76.582;86211;361.3;262.8;157
1178;somerset;Maryland;24;39;38.124;-75.752;24747;319.9;80.8;43
1179;talbot;Maryland;24;41;38.769;-76.105;33812;266.8;131.2;174
1180;washington;Maryland;24;43;39.618;-77.735;131923;458.1;304.8;367
1181;wicomico;Maryland;24;45;38.372;-75.594;84644;374.2;237.2;41
1182;worcester;Maryland;24;47;38.298;-75.245;46543;468.3;104.6;51
1183;baltimore city;Maryland;24;510;39.315;-76.621;651154;80.9;7860.5;17
1184;barnstable;Massachusetts;25;1;41.69;-70.328;222230;395.5;578.2;221
1185;berkshire;Massachusetts;25;3;42.463;-73.217;134953;931.3;142.3;239
1186;bristol;Massachusetts;25;5;41.792;-71.108;534678;556.1;985.7;18
1187;dukes;Massachusetts;25;7;41.42;-70.603;14987;103.8;151;69
1188;essex;Massachusetts;25;9;42.624;-70.984;723419;500.7;1476;381
1189;franklin;Massachusetts;25;11;42.579;-72.562;71535;702;102.9;314
1190;hampden;Massachusetts;25;13;42.126;-72.575;456228;618.4;746.8;130
1191;hampshire;Massachusetts;25;15;42.312;-72.576;152251;529;290.9;19
1192;middlesex;Massachusetts;25;17;42.449;-71.254;1465396;823.5;1778.6;26
1193;nantucket;Massachusetts;25;19;41.27;-70.092;9520;47.8;211.9;90
1194;norfolk;Massachusetts;25;21;42.203;-71.146;650308;399.6;1635.7;291
1195;plymouth;Massachusetts;25;23;42.026;-70.856;472822;660.9;742.5;13
1196;suffolk;Massachusetts;25;25;42.333;-71.079;689807;58.5;11381.9;145
1197;worcester;Massachusetts;25;27;42.306;-71.807;750963;1513.1;515.2;256
1198;alcona;Michigan;26;1;44.665;-83.47;11719;674.4;17.3;223
1199;alger;Michigan;26;3;46.389;-86.692;9862;917.8;10.6;470
1200;allegan;Michigan;26;5;42.6;-85.881;105665;825.2;136.3;23
1201;alpena;Michigan;26;7;45.051;-83.502;31314;573.8;53.6;68
1202;antrim;Michigan;26;9;44.982;-85.206;23110;476.8;51.4;205
1203;arenac;Michigan;26;11;44.042;-83.883;17269;363.2;47.7;335
1204;baraga;Michigan;26;13;46.764;-88.455;8746;898.4;9.7;47
1205;barry;Michigan;26;15;42.611;-85.339;56755;552.8;107.4;100
1206;bay;Michigan;26;17;43.632;-83.926;110157;441;248.3;57
1207;benzie;Michigan;26;19;44.646;-86.032;15998;321.2;54.4;136
1208;berrien;Michigan;26;21;41.99;-86.409;162453;567.8;287.3;199
1209;branch;Michigan;26;23;41.93;-85.035;45787;506.4;91.7;67
1210;calhoun;Michigan;26;25;42.29;-85.099;137985;706.2;196.9;183
1211;cass;Michigan;26;27;41.9;-86.038;51104;490.1;105.6;22
1212;charlevoix;Michigan;26;29;45.247;-85.117;26090;416.3;64;43
1213;cheboygan;Michigan;26;31;45.518;-84.517;26448;715.8;38.1;12
1214;chippewa;Michigan;26;33;46.378;-84.391;38543;1561.1;24.8;460
1215;clare;Michigan;26;35;43.948;-84.826;31252;564.3;56.4;362
1216;clinton;Michigan;26;37;42.903;-84.56;64753;571.4;120.4;9
1217;crawford;Michigan;26;39;44.658;-84.67;14273;557.9;26.7;267
1218;delta;Michigan;26;41;45.801;-87.065;38520;1170;32.8;236
1219;dickinson;Michigan;26;43;45.833;-88.015;27472;766.3;35.7;30
1220;eaton;Michigan;26;45;42.644;-84.742;103655;575.2;186.1;53
1221;emmet;Michigan;26;47;45.437;-84.91;31437;467.5;71.2;44
1222;genesee;Michigan;26;49;43.014;-83.696;436141;639.8;693.9;207
1223;gladwin;Michigan;26;51;43.967;-84.436;26023;506.6;53.6;83
1224;gogebic;Michigan;26;53;46.445;-89.997;17370;1101.9;15.5;257
1225;grand traverse;Michigan;26;55;44.715;-85.606;77654;464.4;178.2;33
1226;gratiot;Michigan;26;57;43.342;-84.63;42285;568.4;74.6;307
1227;hillsdale;Michigan;26;59;41.915;-84.606;46527;598.1;79.4;418
1228;houghton;Michigan;26;61;47.127;-88.54;36016;1011.7;35.2;85
1229;huron;Michigan;26;63;43.835;-83.061;36079;834.6;41.9;247
1230;ingham;Michigan;26;65;42.691;-84.49;279320;556.1;503.6;131
1231;ionia;Michigan;26;67;42.959;-85.086;61518;571.3;112.7;97
1232;iosco;Michigan;26;69;44.357;-83.541;27339;548.9;49;23
1233;iron;Michigan;26;71;46.098;-88.538;13138;1166.3;10.8;79
1234;isabella;Michigan;26;73;43.609;-84.801;63351;572.6;112.6;91
1235;jackson;Michigan;26;75;42.241;-84.407;158422;701.6;232.3;354
1236;kalamazoo;Michigan;26;77;42.264;-85.582;238603;561.6;428.6;89
1237;kalkaska;Michigan;26;79;44.723;-85.162;16571;561;30.7;88
1238;kent;Michigan;26;81;42.964;-85.63;574335;856;693.8;173
1239;keweenaw;Michigan;26;83;47.334;-88.299;2301;541.2;4.1;319
1240;lake;Michigan;26;85;43.957;-85.796;11333;567.2;20.9;65
1241;lapeer;Michigan;26;87;43.06;-83.255;87904;640.4;144.5;72
1242;leelanau;Michigan;26;89;44.912;-85.73;21119;348.5;63.6;82
1243;lenawee;Michigan;26;91;41.923;-84.053;98890;749.6;135.8;257
1244;livingston;Michigan;26;93;42.57;-83.855;156951;565.3;314.1;66
1245;luce;Michigan;26;95;46.338;-85.55;7024;903.1;7.6;41
1246;mackinac;Michigan;26;97;45.998;-84.876;11943;1021.6;11.1;417
1247;macomb;Michigan;26;99;42.578;-82.96;788149;479;1717.4;38
1248;manistee;Michigan;26;101;44.303;-86.189;24527;542.1;46.3;98
1249;marquette;Michigan;26;103;46.487;-87.498;64634;1821;35.6;29
1250;mason;Michigan;26;105;43.974;-86.349;28274;495.2;58.7;97
1251;mecosta;Michigan;26;107;43.657;-85.388;40553;555.1;76.4;47
1252;menominee;Michigan;26;109;45.334;-87.583;25326;1043.5;24.1;134
1253;midland;Michigan;26;111;43.642;-84.299;82874;521.1;162.4;240
1254;missaukee;Michigan;26;113;44.308;-85.175;14478;564.8;27.1;244
1255;monroe;Michigan;26;115;41.9;-83.485;145945;549.4;277.7;7
1256;montcalm;Michigan;26;117;43.29;-85.172;61266;705.5;90.2;83
1257;montmorency;Michigan;26;119;45;-84.126;10315;546.7;19.2;28
1258;muskegon;Michigan;26;121;43.243;-86.216;170200;509.1;342.5;48
1259;newaygo;Michigan;26;123;43.47;-85.812;47874;817.4;61;15
1260;oakland;Michigan;26;125;42.584;-83.305;1194156;867.3;1399;251
1261;oceana;Michigan;26;127;43.635;-86.303;26873;540.4;52.6;275
1262;ogemaw;Michigan;26;129;44.292;-84.119;21645;563.5;38.9;115
1263;ontonagon;Michigan;26;131;46.72;-89.291;7818;1311.5;5.7;9
1264;osceola;Michigan;26;133;43.964;-85.354;23197;565.9;42.1;48
1265;oscoda;Michigan;26;135;44.696;-84.149;9418;564.9;16.5;119
1266;otsego;Michigan;26;137;45.008;-84.666;23301;515;47.6;69
1267;ottawa;Michigan;26;139;42.91;-86.028;238314;563.5;447.9;30
1268;presque isle;Michigan;26;141;45.355;-83.877;14411;658.7;21.7;213
1269;roscommon;Michigan;26;143;44.366;-84.647;25469;519.6;50.2;554
1270;saginaw;Michigan;26;145;43.396;-83.988;210039;809.3;258.3;36
1271;st clair;Michigan;26;147;42.904;-82.564;164235;720.7;237.1;650
1272;st joseph;Michigan;26;149;41.887;-85.525;62422;500.6;125.8;14
1273;sanilac;Michigan;26;151;43.368;-82.781;44547;962.6;46.6;2
1274;schoolcraft;Michigan;26;153;46.007;-86.224;8903;1178.1;7.5;52
1275;shiawassee;Michigan;26;155;42.943;-84.145;71687;527.8;138.6;245
1276;tuscola;Michigan;26;157;43.43;-83.438;58266;801.5;73.2;27
1277;van buren;Michigan;26;159;42.262;-86.02;76263;607.5;129.3;102
1278;washtenaw;Michigan;26;161;42.259;-83.725;322895;705.8;480.6;7
1279;wayne;Michigan;26;163;42.34;-83.201;2061162;614.8;3279.3;454
1280;wexford;Michigan;26;165;44.304;-85.483;30484;565.2;55.7;149
1281;aitkin;Minnesota;27;1;46.57;-93.521;15301;1819.3;8.8;99
1282;anoka;Minnesota;27;3;45.191;-93.272;298084;423.7;755.2;24
1283;becker;Minnesota;27;5;46.852;-95.774;30000;1310.4;24.3;112
1284;beltrami;Minnesota;27;7;47.593;-94.856;39650;2505.3;16.9;57
1285;benton;Minnesota;27;9;45.633;-94.103;34226;408.2;93.3;50
1286;big stone;Minnesota;27;11;45.401;-96.445;5820;496.9;11.3;233
1287;blue earth;Minnesota;27;13;44.126;-94.004;55941;752.4;76.3;324
1288;brown;Minnesota;27;15;44.284;-94.602;26911;610.9;43.8;345
1289;carlton;Minnesota;27;17;46.645;-92.535;31671;860.3;39.1;414
1290;carver;Minnesota;27;19;44.84;-93.678;70205;356.9;230.1;152
1291;cass;Minnesota;27;21;46.845;-94.417;27150;2017.6;14.1;410
1292;chippewa;Minnesota;27;23;44.96;-95.614;13088;582.8;21.7;9
1293;chisago;Minnesota;27;25;45.458;-92.93;41101;417.6;115.8;726
1294;clay;Minnesota;27;27;46.862;-96.67;51229;1045.2;50.6;77
1295;clearwater;Minnesota;27;29;47.562;-95.39;8423;994.7;8.5;483
1296;cook;Minnesota;27;31;47.789;-90.335;5168;1452.4;3.7;289
1297;cottonwood;Minnesota;27;33;43.945;-95.124;12167;640;18.7;238
1298;crow wing;Minnesota;27;35;46.43;-94.152;55099;996.6;59.6;321
1299;dakota;Minnesota;27;37;44.773;-93.153;355904;562.2;674.3;340
1300;dodge;Minnesota;27;39;44.03;-92.816;17731;439.5;44;230
1301;douglas;Minnesota;27;41;45.91;-95.395;32821;634.3;54.6;284
1302;faribault;Minnesota;27;43;43.68;-93.955;16181;713.6;21.9;71
1303;fillmore;Minnesota;27;45;43.688;-92.084;21122;861.3;24.8;314
1304;freeborn;Minnesota;27;47;43.662;-93.362;32584;707.6;45.2;76
1305;goodhue;Minnesota;27;49;44.451;-92.669;44127;758.3;60;155
1306;grant;Minnesota;27;51;45.945;-95.943;6289;546.4;11.2;363
1307;hennepin;Minnesota;27;53;44.971;-93.357;1116200;556.6;2013.7;334
1308;houston;Minnesota;27;55;43.718;-91.44;19718;558.4;35.6;81
1309;hubbard;Minnesota;27;57;47.053;-94.937;18376;922.5;20.4;237
1310;isanti;Minnesota;27;59;45.545;-93.267;31287;439;83.2;116
1311;itasca;Minnesota;27;61;47.318;-93.517;43992;2665.1;16.6;138
1312;jackson;Minnesota;27;63;43.667;-95.114;11268;701.7;16;132
1313;kanabec;Minnesota;27;65;45.886;-93.3;14996;524.9;30.6;59
1314;kandiyohi;Minnesota;27;67;45.153;-95.017;41203;796.1;51.7;356
1315;kittson;Minnesota;27;69;48.731;-96.792;5285;1096.8;4.4;143
1316;koochiching;Minnesota;27;71;48.507;-93.492;14355;3102.4;4.5;272
1317;lac qui parle;Minnesota;27;73;44.985;-96.14;8067;764.9;10.1;120
1318;lake;Minnesota;27;75;47.192;-91.544;11058;2099.2;5.3;99
1319;lake of the woods;Minnesota;27;77;48.768;-94.748;4522;1296.7;3.4;272
1320;le sueur;Minnesota;27;79;44.386;-93.727;25426;448.5;60.6;1
1321;lincoln;Minnesota;27;81;44.379;-96.255;6429;537;11.5;164
1322;lyon;Minnesota;27;83;44.427;-95.797;25425;714.2;34.6;196
1323;mcleod;Minnesota;27;85;44.858;-94.267;34898;491.9;73.6;462
1324;mahnomen;Minnesota;27;87;47.298;-95.838;5190;556.1;9.1;261
1325;marshall;Minnesota;27;89;48.313;-96.536;10155;1772.1;5.7;95
1326;martin;Minnesota;27;91;43.667;-94.511;21802;709.4;29.7;39
1327;meeker;Minnesota;27;93;45.134;-94.489;22644;608.5;38.3;24
1328;mille lacs;Minnesota;27;95;45.808;-93.621;22330;574.4;43.7;36
1329;morrison;Minnesota;27;97;45.986;-94.33;31712;1124.5;29.1;562
1330;mower;Minnesota;27;99;43.664;-92.898;38603;711.5;54.8;41
1331;murray;Minnesota;27;101;43.986;-95.743;9165;704.4;12.8;167
1332;nicollet;Minnesota;27;103;44.268;-94.068;29771;452.3;68.2;510
1333;nobles;Minnesota;27;105;43.639;-95.678;20832;715.4;28.6;232
1334;norman;Minnesota;27;107;47.308;-96.48;7442;876.3;8.1;48
1335;olmsted;Minnesota;27;109;44.021;-92.468;124277;653;204.1;45
1336;otter tail;Minnesota;27;111;46.402;-95.799;57159;1979.7;29.3;94
1337;pennington;Minnesota;27;113;48.103;-96.148;13584;616.5;22;236
1338;pine;Minnesota;27;115;46.036;-92.894;26530;1411;19.9;31
1339;pipestone;Minnesota;27;117;43.985;-96.272;9895;465.9;20.6;48
1340;polk;Minnesota;27;119;47.778;-96.539;31369;1970.4;15.8;656
1341;pope;Minnesota;27;121;45.626;-95.439;11236;670.1;16.8;21
1342;ramsey;Minnesota;27;123;44.993;-93.106;511035;155.6;3210.7;51
1343;red lake;Minnesota;27;125;47.877;-96.145;4299;432.4;9.9;36
1344;redwood;Minnesota;27;127;44.441;-95.192;16815;879.7;18.4;85
1345;renville;Minnesota;27;129;44.722;-94.939;17154;982.9;17;219
1346;rice;Minnesota;27;131;44.366;-93.26;56665;497.7;121.4;20
1347;rock;Minnesota;27;133;43.65;-96.237;9721;482.6;19.8;380
1348;roseau;Minnesota;27;135;48.82;-95.655;16338;1662.5;9.8;316
1349;st louis;Minnesota;27;137;47.097;-92.315;200528;6225.2;31.8;68
1350;scott;Minnesota;27;139;44.714;-93.467;89498;356.5;322;41
1351;sherburne;Minnesota;27;141;45.407;-93.74;64417;433.1;181.9;296
1352;sibley;Minnesota;27;143;44.58;-94.18;15356;588.6;25.9;87
1353;stearns;Minnesota;27;145;45.556;-94.367;133166;1344.5;102.4;272
1354;steele;Minnesota;27;147;44.061;-93.215;33680;429.5;89.8;9
1355;stevens;Minnesota;27;149;45.581;-95.933;10053;562.1;17.7;13
1356;swift;Minnesota;27;151;45.265;-95.691;11956;743.5;15.4;165
1357;todd;Minnesota;27;153;46.073;-94.886;24426;942;26.2;67
1358;traverse;Minnesota;27;155;45.749;-96.548;4134;574.1;6.7;185
1359;wabasha;Minnesota;27;157;44.301;-92.22;21610;525;42.3;405
1360;wadena;Minnesota;27;159;46.525;-95.049;13713;535;25.4;161
1361;waseca;Minnesota;27;161;44.06;-93.552;19526;423.3;45.5;174
1362;washington;Minnesota;27;163;44.985;-92.919;201130;391.7;553.2;211
1363;watonwan;Minnesota;27;165;43.993;-94.586;11876;434.5;26.2;87
1364;wilkin;Minnesota;27;167;46.313;-96.527;7138;751.4;9;308
1365;winona;Minnesota;27;169;44.024;-91.712;49985;626.3;78.3;523
1366;wright;Minnesota;27;171;45.193;-93.861;89986;660.8;161.8;8
1367;yellow medicine;Minnesota;27;173;44.738;-95.837;11080;757.9;14;160
1368;adams;Mississippi;28;1;31.548;-91.361;34340;460.2;70.8;285
1369;alcorn;Mississippi;28;3;34.909;-88.53;34558;399.9;88.1;415
1370;amite;Mississippi;28;5;31.183;-90.82;13599;729.6;18.4;103
1371;attala;Mississippi;28;7;33.065;-89.589;19661;735.1;26.7;345
1372;benton;Mississippi;28;9;34.812;-89.206;8026;406.8;19.3;8
1373;bolivar;Mississippi;28;11;33.778;-90.781;40633;876.3;44.4;341
1374;calhoun;Mississippi;28;13;33.928;-89.308;15069;586.5;25.3;232
1375;carroll;Mississippi;28;15;33.455;-89.923;10769;627.7;16.8;91
1376;chickasaw;Mississippi;28;17;33.932;-88.93;19440;501.6;38.5;48
1377;choctaw;Mississippi;28;19;33.34;-89.24;9758;419.1;22.9;237
1378;claiborne;Mississippi;28;21;31.931;-90.966;11831;486.8;23.7;346
1379;clarke;Mississippi;28;23;32.052;-88.727;17955;691.3;25.5;21
1380;clay;Mississippi;28;25;33.625;-88.697;21979;408.6;53;33
1381;coahoma;Mississippi;28;27;34.223;-90.568;30622;554.2;52.7;69
1382;copiah;Mississippi;28;29;31.896;-90.382;28757;776.6;37.5;165
1383;covington;Mississippi;28;31;31.641;-89.549;19407;413.8;48.9;275
1384;de soto;Mississippi;28;33;34.931;-89.966;107199;476;274.3;33
1385;forrest;Mississippi;28;35;31.313;-89.292;72604;466.6;159.6;422
1386;franklin;Mississippi;28;37;31.471;-90.879;8448;564.6;14.9;181
1387;george;Mississippi;28;39;30.873;-88.598;19144;478.3;43.6;71
1388;greene;Mississippi;28;41;31.196;-88.633;13299;712.8;18.5;328
1389;grenada;Mississippi;28;43;33.77;-89.802;23263;421.8;53.9;301
1390;hancock;Mississippi;28;45;30.363;-89.405;42967;476.9;96.3;83
1391;harrison;Mississippi;28;47;30.422;-89.06;189601;581;331.2;367
1392;hinds;Mississippi;28;49;32.31;-90.251;250800;869.2;287.6;100
1393;holmes;Mississippi;28;51;33.095;-90.034;21609;756;28;30
1394;humphreys;Mississippi;28;53;33.156;-90.521;11206;418.1;25.4;286
1395;issaquena;Mississippi;28;55;32.878;-91.014;2274;413.1;4.8;137
1396;itawamba;Mississippi;28;57;34.292;-88.401;22770;532.3;43.8;94
1397;jackson;Mississippi;28;59;30.435;-88.648;131420;726.9;186.3;313
1398;jasper;Mississippi;28;61;31.968;-89.143;18149;676;26.6;93
1399;jefferson;Mississippi;28;63;31.716;-91.055;9740;519.4;18.2;304
1400;jefferson davis;Mississippi;28;65;31.576;-89.817;13962;408.4;32;36
1401;jones;Mississippi;28;67;31.671;-89.164;64958;693.8;94.6;86
1402;kemper;Mississippi;28;69;32.758;-88.669;10453;766.1;13.5;49
1403;lafayette;Mississippi;28;71;34.363;-89.522;38744;631.1;64.6;39
1404;lamar;Mississippi;28;73;31.253;-89.442;39070;497.1;87;500
1405;lauderdale;Mississippi;28;75;32.401;-88.689;78161;703.5;110.1;331
1406;lawrence;Mississippi;28;77;31.556;-90.107;13258;430.6;31.2;57
1407;leake;Mississippi;28;79;32.737;-89.509;20940;582.7;38.3;217
1408;lee;Mississippi;28;81;34.269;-88.703;75755;449.6;173.7;66
1409;leflore;Mississippi;28;83;33.518;-90.218;37947;591.9;61.1;16
1410;lincoln;Mississippi;28;85;31.555;-90.454;33166;585.7;57.5;241
1411;lowndes;Mississippi;28;87;33.514;-88.396;61586;502.3;120.4;69
1412;madison;Mississippi;28;89;32.514;-90.093;74674;717.1;114.3;126
1413;marion;Mississippi;28;91;31.249;-89.829;25595;542.3;46.9;416
1414;marshall;Mississippi;28;93;34.811;-89.538;34993;706.2;50.3;357
1415;monroe;Mississippi;28;95;33.923;-88.499;38014;764.2;49.7;71
1416;montgomery;Mississippi;28;97;33.496;-89.68;12189;406.8;28.8;152
1417;neshoba;Mississippi;28;99;32.753;-89.116;28684;570;51.8;273
1418;newton;Mississippi;28;101;32.411;-89.126;21838;578;38.3;40
1419;noxubee;Mississippi;28;103;33.13;-88.551;12548;694.8;17.7;94
1420;oktibbeha;Mississippi;28;105;33.45;-88.832;42902;457.7;90.3;47
1421;panola;Mississippi;28;107;34.352;-89.943;34274;684.2;51.7;305
1422;pearl river;Mississippi;28;109;30.642;-89.632;48621;810.8;63.9;219
1423;perry;Mississippi;28;111;31.26;-88.988;12138;647.2;18.9;78
1424;pike;Mississippi;28;113;31.212;-90.437;38940;408.9;96;145
1425;pontotoc;Mississippi;28;115;34.251;-89.013;26726;497.4;56.5;19
1426;prentiss;Mississippi;28;117;34.63;-88.552;25556;414.9;62;312
1427;quitman;Mississippi;28;119;34.272;-90.267;10117;404.8;24;124
1428;rankin;Mississippi;28;121;32.273;-90.035;115327;774.4;165.8;123
1429;scott;Mississippi;28;123;32.403;-89.526;28423;609.1;47;85
1430;sharkey;Mississippi;28;125;32.924;-90.857;6580;427.7;14.2;343
1431;simpson;Mississippi;28;127;31.915;-89.853;27639;588.7;47.2;28
1432;smith;Mississippi;28;129;31.97;-89.501;16182;635.9;24.9;247
1433;stone;Mississippi;28;131;30.816;-89.136;13622;445.4;32.4;219
1434;sunflower;Mississippi;28;133;33.599;-90.587;34369;693.8;48.1;370
1435;tallahatchie;Mississippi;28;135;33.971;-90.169;14903;643.9;22.1;82
1436;tate;Mississippi;28;137;34.647;-89.94;25370;404.5;64.6;305
1437;tippah;Mississippi;28;139;34.768;-88.926;20826;457.9;45.8;26
1438;tishomingo;Mississippi;28;141;34.724;-88.228;19163;424.1;44.9;36
1439;tunica;Mississippi;28;143;34.685;-90.366;9227;454.7;22.1;196
1440;union;Mississippi;28;145;34.486;-89.009;25362;415.4;63.7;92
1441;walthall;Mississippi;28;147;31.148;-90.118;15156;403.8;37.6;151
1442;warren;Mississippi;28;149;32.325;-90.849;49644;586.6;83.7;141
1443;washington;Mississippi;28;151;33.37;-91.009;62977;724;82.3;87
1444;wayne;Mississippi;28;153;31.651;-88.658;21216;810.3;26.2;86
1445;webster;Mississippi;28;155;33.582;-89.231;10294;422.5;23.9;97
1446;wilkinson;Mississippi;28;157;31.126;-91.24;10312;676.7;15;132
1447;winston;Mississippi;28;159;33.087;-89.045;20160;607;32.6;19
1448;yalobusha;Mississippi;28;161;34.08;-89.696;13051;467.1;28.6;50
1449;yazoo;Mississippi;28;163;32.823;-90.382;28149;919.5;30.7;103
1450;adair;Missouri;29;1;40.196;-92.583;24977;567;43.5;51
1451;andrew;Missouri;29;3;39.924;-94.816;16492;435.2;38.7;204
1452;atchison;Missouri;29;5;40.424;-95.434;6430;547;11.5;64
1453;audrain;Missouri;29;7;39.204;-91.814;25853;693.1;37;283
1454;barry;Missouri;29;9;36.733;-93.861;34010;779.1;45.3;30
1455;barton;Missouri;29;11;37.493;-94.306;12541;594.2;22;100
1456;bates;Missouri;29;13;38.271;-94.363;16653;848.5;20;120
1457;benton;Missouri;29;15;38.305;-93.305;17180;705.5;26.2;376
1458;bollinger;Missouri;29;17;37.334;-90.001;12029;620.7;19.9;33
1459;boone;Missouri;29;19;38.963;-92.321;135454;685.4;206.2;218
1460;buchanan;Missouri;29;21;39.75;-94.824;85998;409.7;207;249
1461;butler;Missouri;29;23;36.751;-90.41;40867;697.5;58.8;228
1462;caldwell;Missouri;29;25;39.665;-93.984;8969;429.2;21.4;194
1463;callaway;Missouri;29;27;38.802;-91.99;40766;838.8;50.2;404
1464;camden;Missouri;29;29;38.073;-92.753;37051;655.1;59.1;538
1465;cape girardeau;Missouri;29;31;37.351;-89.605;68693;578.6;122.2;251
1466;carroll;Missouri;29;33;39.409;-93.499;10285;694.5;14.6;310
1467;carter;Missouri;29;35;36.947;-90.904;5941;507.6;11.7;144
1468;cass;Missouri;29;37;38.74;-94.425;82092;699;131;72
1469;cedar;Missouri;29;39;37.771;-93.903;13733;475.9;29.2;168
1470;chariton;Missouri;29;41;39.486;-92.936;8438;755.9;10.8;493
1471;christian;Missouri;29;43;37.023;-93.261;54285;563.1;114.1;112
1472;clark;Missouri;29;45;40.414;-91.709;7416;507.3;14.5;215
1473;clay;Missouri;29;47;39.244;-94.494;184006;397.1;497.6;12
1474;clinton;Missouri;29;49;39.604;-94.369;18979;418.8;49.4;496
1475;cole;Missouri;29;51;38.555;-92.222;71397;391.4;183.9;245
1476;cooper;Missouri;29;53;38.911;-92.778;16670;565.1;30.5;286
1477;crawford;Missouri;29;55;38.058;-91.323;22804;742.5;31.8;11
1478;dade;Missouri;29;57;37.417;-93.833;7923;490.3;16;289
1479;dallas;Missouri;29;59;37.648;-93.066;15661;541.5;30.2;74
1480;daviess;Missouri;29;61;39.942;-93.982;8016;567;14.4;226
1481;de kalb;Missouri;29;63;39.824;-94.353;11597;424.2;29.4;84
1482;dent;Missouri;29;65;37.63;-91.539;14927;753.5;20;381
1483;douglas;Missouri;29;67;36.939;-92.588;13084;814.5;16.6;229
1484;dunklin;Missouri;29;69;36.328;-90.058;33155;545.6;59.5;126
